CodParque	NombreParque	Latitud	Longitud	Altura	
036	PANTE01	44.5094	28.3208	78


"FechaPrediccion(UTC)"	"T2M(C)"	"Vel10m(m/s)"	"Dir_10m"	"Vel_Hm(m/s)"	"Dir_Hm"
2015-03-08 9:00	0	8.278359	42.3715	9.829703	42.517227
2015-03-08 10:00	0	8.380823	43.4112	9.869851	43.3417
2015-03-08 11:00	0	8.299193	43.836105	9.661478	43.61429
2015-03-08 12:00	0	8.185552	45.226944	9.542237	45.06991
2015-03-08 13:00	0	7.992377	46.608685	9.40144	46.444862
2015-03-08 14:00	0	7.611381	47.347393	9.196863	47.31702
2015-03-08 15:00	0	6.932107	46.196556	8.892022	46.193306
2015-03-08 16:00	0	5.545514	44.101494	8.530616	43.517315
2015-03-08 17:00	0	4.957214	42.1361	8.61359	41.301247
2015-03-08 18:00	0	4.6328526	42.4229	8.684042	42.003582
2015-03-08 19:00	0	4.2305956	42.132587	8.585512	42.434242
2015-03-08 20:00	0	3.6947808	40.555347	8.302462	41.934204
2015-03-08 21:00	0	3.0542524	38.018204	7.9834075	41.322388
2015-03-08 22:00	0	2.9451158	33.044617	7.81785	39.24716
2015-03-08 23:00	0	2.9519856	28.8995	8.055785	37.356377
2015-03-09 0:00	0	2.9727361	38.345413	8.28915	46.305973
2015-03-09 1:00	0	2.9768252	38.708527	8.333044	46.922043
2015-03-09 2:00	0	2.9409046	36.37937	8.207995	45.661266
2015-03-09 3:00	0	2.9300735	33.54316	8.129346	43.473537
2015-03-09 4:00	0	2.9812615	32.089153	8.281307	41.504044
2015-03-09 5:00	0	2.9495742	33.53068	8.490974	41.612766
2015-03-09 6:00	0	3.9011405	38.55037	8.300535	43.382317
2015-03-09 7:00	0	4.588591	41.63331	7.3282595	44.83185
2015-03-09 8:00	0	5.253791	43.578606	6.4795804	45.517868
2015-03-09 9:00	0	5.5542235	47.70153	6.3821073	49.333908
2015-03-09 10:00	0	5.561239	47.124374	6.095089	47.960907
2015-03-09 11:00	0	5.7332473	48.087128	6.34214	48.53225
2015-03-09 12:00	0	5.7634077	45.495903	6.334454	45.23014
2015-03-09 13:00	0	5.8574533	47.625835	6.5300884	47.47491
2015-03-09 14:00	0	5.7801027	49.09566	6.6097875	48.746742
2015-03-09 15:00	0	5.392931	49.886917	6.59549	49.23664
2015-03-09 16:00	0	3.975139	52.42102	6.6496797	50.526142
2015-03-09 17:00	0	3.4123812	51.937748	6.9486017	48.79957
2015-03-09 18:00	0	3.1466374	50.380672	7.2060914	47.19071
2015-03-09 19:00	0	3.1860664	49.217133	7.361052	47.08617
2015-03-09 20:00	0	3.1632137	49.22562	7.250522	48.32472
2015-03-09 21:00	0	2.9855604	45.932453	7.083694	47.6577
2015-03-09 22:00	0	2.865164	37.36941	7.077554	44.20554
2015-03-09 23:00	0	2.7885466	27.609797	7.0916266	39.75679
2015-03-10 0:00	0	2.7663138	24.339802	7.172439	39.53094
2015-03-10 1:00	0	2.7224896	24.86338	7.2631145	40.084682
2015-03-10 2:00	0	2.6918926	26.73952	7.228866	41.11577
2015-03-10 3:00	0	2.69877	26.419577	7.199349	40.639465
2015-03-10 4:00	0	2.7110884	27.033012	7.2246227	40.357758
2015-03-10 5:00	0	2.4246569	26.334965	7.0745225	40.10387
2015-03-10 6:00	0	2.6224713	23.937544	6.196005	38.344685
2015-03-10 7:00	0	2.697387	19.994581	4.594785	31.06855
2015-03-10 8:00	0	2.8123615	15.864577	3.255822	20.488142
2015-03-10 9:00	0	2.6742685	20.508131	3.0080929	25.490097
2015-03-10 10:00	0	2.5839758	16.386953	2.637274	16.538464
2015-03-10 11:00	0	2.5166068	20.384535	2.685737	22.582285
2015-03-10 12:00	0	2.7615433	25.075165	2.8774898	25.346386
2015-03-10 13:00	0	2.9428194	35.088753	3.1102781	35.35729
2015-03-10 14:00	0	3.1504865	42.64764	3.35006	42.355923
2015-03-10 15:00	0	3.1830952	50.85511	3.5287995	50.262054
2015-03-10 16:00	0	2.0559192	61.157463	3.5992658	59.27829
2015-03-10 17:00	0	2.3862622	70.568245	3.712054	67.41889
2015-03-10 18:00	0	2.4695535	75.80897	3.478863	72.14513
2015-03-10 19:00	0	1.9663327	76.29474	2.9088714	72.79958
2015-03-10 20:00	0	1.2707269	76.44265	2.2173538	71.54573
2015-03-10 21:00	0	0.4205372	69.659515	1.3348175	68.355225
2015-03-10 22:00	0	0.50663143	281.9893	0.3367177	16.016848
2015-03-10 23:00	0	1.2814277	276.02094	0.9473573	278.01788
2015-03-11 0:00	0	2.992218	288.09558	3.3605297	291.33026
2015-03-11 1:00	0	2.9688623	286.02643	3.7413325	293.3849
2015-03-11 2:00	0	2.8710186	284.83005	3.823674	296.17935
2015-03-11 3:00	0	2.869058	284.33667	3.9623475	298.87994
2015-03-11 4:00	0	2.510718	277.8909	3.6896045	295.5304
2015-03-11 5:00	0	2.7205563	262.5691	3.2187521	276.43124
2015-03-11 6:00	0	3.4012103	261.6225	4.2324314	269.88464
2015-03-11 7:00	0	3.5163765	255.76166	5.3110642	265.3351
2015-03-11 8:00	0	3.3858497	272.65686	5.094021	277.5689
2015-03-11 9:00	0	3.0316417	282.66342	4.384348	289.20322
2015-03-11 10:00	0	2.7216606	286.1894	3.3824444	291.51077
2015-03-11 11:00	0	2.70456	297.60864	2.931391	303.016
2015-03-11 12:00	0	2.5685375	302.76804	2.758687	306.92365
2015-03-11 13:00	0	2.3474107	305.45004	2.4988713	308.12357
2015-03-11 14:00	0	1.842672	303.7958	1.981364	306.54297
2015-03-11 15:00	0	1.1616135	287.29974	1.2516966	288.78622
2015-03-11 16:00	0	0.42902094	280.18155	0.9289873	274.6166
2015-03-11 17:00	0	0.25911385	304.45956	0.69773716	276.46216
2015-03-11 18:00	0	0.4091278	104.9165	0.5228944	213.10283
2015-03-11 19:00	0	0.8982448	120.87519	0.82594335	172.50537
2015-03-11 20:00	0	1.2305186	128.9131	1.1152179	172.00528
2015-03-11 21:00	0	1.6145445	136.49736	1.531827	171.78188
2015-03-11 22:00	0	1.872644	147.18582	2.1261792	180.84448
2015-03-11 23:00	0	1.953585	157.77821	2.67426	192.39635
2015-03-12 0:00	0	3.1919212	252.65361	5.098914	254.51056
2015-03-12 1:00	0	3.2005677	260.077	5.5243335	262.40372
2015-03-12 2:00	0	3.117162	265.91632	5.350317	269.41028
2015-03-12 3:00	0	2.8797867	268.6406	4.4564753	274.72177
2015-03-12 4:00	0	2.188044	267.3545	3.102244	278.71835
2015-03-12 5:00	0	1.8764106	267.07617	2.2473228	282.48425
2015-03-12 6:00	0	1.7377021	270.37985	2.1079936	284.651
2015-03-12 7:00	0	1.8716587	270.7739	2.2402189	285.23047
2015-03-12 8:00	0	1.7403177	272.18185	1.7850018	276.7232
2015-03-12 9:00	0	1.5695078	275.4672	1.5691221	278.06528
2015-03-12 10:00	0	1.298782	275.1199	1.4124036	276.96573
2015-03-12 11:00	0	1.2107692	276.12564	1.3529834	277.00458
2015-03-12 12:00	0	1.3039074	284.76556	1.4395714	284.6367
2015-03-12 13:00	0	1.5061517	286.77213	1.6251775	288.05582
2015-03-12 14:00	0	1.9725696	286.27377	2.0944262	287.4231
2015-03-12 15:00	0	2.6783485	286.7789	2.9960303	288.14355
2015-03-12 16:00	0	2.2839298	290.36185	3.439381	293.1239
2015-03-12 17:00	0	2.5733926	293.4485	3.6502502	300.32138
2015-03-12 18:00	0	2.4569526	288.13794	3.7155936	301.3715
2015-03-12 19:00	0	2.4770918	284.44702	3.7245393	301.55966
2015-03-12 20:00	0	2.4294994	287.30698	3.6369686	306.40848
2015-03-12 21:00	0	2.3253672	287.81332	3.408445	310.82803
2015-03-12 22:00	0	2.5677989	285.6059	3.4186022	310.4321
2015-03-12 23:00	0	3.002715	283.55276	3.8046548	305.70605
2015-03-13 0:00	0	3.430885	272.4621	5.616679	280.32513
2015-03-13 1:00	0	3.7757058	271.19327	6.38768	277.9008
2015-03-13 2:00	0	4.246483	270.17554	6.8193755	276.3075
2015-03-13 3:00	0	4.422462	269.63855	7.1989236	275.16757
2015-03-13 4:00	0	4.373948	270.33087	7.305702	275.8458
2015-03-13 5:00	0	4.4608016	270.49234	7.045293	277.12357
2015-03-13 6:00	0	3.7485468	266.2657	6.6761928	277.48022
2015-03-13 7:00	0	3.658424	266.76248	5.7965555	275.30905
2015-03-13 8:00	0	3.7952497	262.4655	4.5295854	266.00122
2015-03-13 9:00	0	3.845183	259.936	3.9563262	261.1539
2015-03-13 10:00	0	3.7359195	256.34604	3.89308	256.00345
2015-03-13 11:00	0	3.873736	250.2767	4.1408553	249.07086
2015-03-13 12:00	0	4.13514	243.68996	4.535881	243.04929
2015-03-13 13:00	0	4.199115	238.02869	4.6953473	237.79234
2015-03-13 14:00	0	4.1017065	232.0814	4.6687303	232.14009
2015-03-13 15:00	0	3.868292	229.11588	4.648385	229.46165
2015-03-13 16:00	0	2.4839165	227.11382	4.486765	227.86617
2015-03-13 17:00	0	2.6560855	215.47415	4.240467	220.80737
2015-03-13 18:00	0	2.518195	192.67918	4.21146	207.67522
2015-03-13 19:00	0	2.8247426	175.73111	4.4555287	197.56276
2015-03-13 20:00	0	3.201537	166.69012	4.878724	192.25174
2015-03-13 21:00	0	3.4842932	163.747	5.2958694	190.61923
2015-03-13 22:00	0	3.402079	163.91284	5.361622	192.93726
2015-03-13 23:00	0	3.119505	163.0431	4.9902744	196.21602
2015-03-14 0:00	0	2.354214	219.41615	4.9508457	238.73074
2015-03-14 1:00	0	2.0168233	215.2769	4.124161	240.5444
2015-03-14 2:00	0	1.6340708	214.66324	3.159832	242.68498
2015-03-14 3:00	0	1.112069	215.5877	2.0050056	245.53738
2015-03-14 4:00	0	0.5361507	208.71301	0.7527598	246.18349
2015-03-14 5:00	0	0.3266894	108.16391	0.657264	95.05431
2015-03-14 6:00	0	0.8360845	79.36876	1.8332717	85.57907
2015-03-14 7:00	0	0.9331938	72.90248	2.6451137	85.84212
2015-03-14 8:00	0	1.8807176	75.57693	2.6562326	83.9445
2015-03-14 9:00	0	3.184217	81.3144	3.4474037	86.10983
2015-03-14 10:00	0	4.297743	79.46001	4.4800515	81.771484
2015-03-14 11:00	0	5.0748634	75.306206	5.3254547	76.723114
2015-03-14 12:00	0	5.747472	72.47641	6.1623898	73.70511
2015-03-14 13:00	0	6.246013	71.51666	6.887058	72.754
2015-03-14 14:00	0	6.527751	71.023735	7.4568205	72.25064
2015-03-14 15:00	0	6.4491477	70.22606	7.804113	71.504524
2015-03-14 16:00	0	5.813369	69.1512	7.8669167	70.66083
2015-03-14 17:00	0	4.906219	64.39669	7.619028	65.8578
2015-03-14 18:00	0	4.2701454	55.555927	7.3312187	56.611107
2015-03-14 19:00	0	3.9051046	42.937763	7.223195	44.902023
2015-03-14 20:00	0	3.8483417	30.11515	7.383019	34.659504
2015-03-14 21:00	0	3.9571362	23.62227	7.6601796	30.165598
2015-03-14 22:00	0	4.1248803	23.028038	7.8420415	29.848682
2015-03-14 23:00	0	4.2670116	25.12312	7.721096	30.73273
2015-03-15 0:00	0	4.838085	27.05096	8.025096	29.242645
2015-03-15 1:00	0	4.8435555	24.428955	8.160953	26.750267
2015-03-15 2:00	0	4.711188	22.293491	8.524647	24.69905
2015-03-15 3:00	0	4.759806	20.074295	8.973927	22.661364
2015-03-15 4:00	0	4.8452992	19.660412	9.315794	22.278828
2015-03-15 5:00	0	5.252953	18.85803	9.393731	21.412422
2015-03-15 6:00	0	5.8443313	19.213148	8.55362	20.685507
2015-03-15 7:00	0	6.3442187	18.784153	8.107403	19.33228
2015-03-15 8:00	0	6.5162416	18.40808	7.956276	18.422655
2015-03-15 9:00	0	6.499373	18.239952	7.6271405	17.303255
2015-03-15 10:00	0	6.4457817	19.64785	7.491994	18.87396
2015-03-15 11:00	0	6.219731	19.312508	7.1221614	17.631948
2015-03-15 12:00	0	5.912711	18.862331	6.7773013	17.444183
2015-03-15 13:00	0	5.535854	18.5463	6.3446574	16.335743
2015-03-15 14:00	0	5.1820726	17.537203	5.9960375	14.760058
2015-03-15 15:00	0	4.829831	16.066135	5.869532	12.714354
2015-03-15 16:00	0	4.19385	16.024591	5.8459334	11.642917
2015-03-15 17:00	0	3.3026135	17.746193	5.79996	12.603672
2015-03-15 18:00	0	3.0454738	19.939201	5.969483	15.434003
2015-03-15 19:00	0	3.215788	21.352736	6.467519	18.35743
2015-03-15 20:00	0	3.4731061	20.161312	6.782603	19.414217
2015-03-15 21:00	0	3.510463	18.14714	6.694278	19.172035
2015-03-15 22:00	0	3.319006	15.385275	6.620251	17.998756
2015-03-15 23:00	0	3.0531385	11.30347	6.363163	15.265055
2015-03-16 0:00	0	3.4536455	356.67828	7.030505	8.729099
2015-03-16 1:00	0	3.4251924	353.59128	7.332365	5.7487125
2015-03-16 2:00	0	3.4264	352.101	7.610598	4.1599345
2015-03-16 3:00	0	3.4366095	352.8293	7.98077	4.305955
2015-03-16 4:00	0	3.4036398	352.57892	8.032015	3.9718866
2015-03-16 5:00	0	3.0017028	350.45694	7.903155	2.8310018
2015-03-16 6:00	0	3.8408308	352.01297	6.960671	0.72764367
2015-03-16 7:00	0	4.4856377	358.1616	5.9009	1.7417935
2015-03-16 8:00	0	4.7258916	2.4767427	5.585241	3.3478458
2015-03-16 9:00	0	5.369239	7.5332994	6.417496	8.154418
2015-03-16 10:00	0	5.978446	13.735632	7.033438	14.088277
2015-03-16 11:00	0	6.0837464	17.517914	7.0031466	17.364716
2015-03-16 12:00	0	6.087754	19.55027	6.944591	18.877949
2015-03-16 13:00	0	6.00179	22.474525	6.8870707	21.528952
2015-03-16 14:00	0	5.82775	24.880798	6.829727	23.556217
2015-03-16 15:00	0	5.510799	28.127703	6.8932924	26.24791
2015-03-16 16:00	0	3.8821728	34.22829	6.9386997	31.106857
2015-03-16 17:00	0	3.2338717	37.9481	7.176534	34.495354
2015-03-16 18:00	0	3.3728366	36.9246	7.4423532	34.828293
2015-03-16 19:00	0	3.4000509	31.078323	7.4793077	32.956467
2015-03-16 20:00	0	3.4045944	21.208574	7.692467	29.125689
2015-03-16 21:00	0	3.482062	12.7793865	8.01766	26.952547
2015-03-16 22:00	0	3.5883045	11.264075	8.418868	28.422659
2015-03-16 23:00	0	3.6420841	13.268196	8.589907	30.210987
2015-03-17 0:00	0	3.6904862	10.577478	8.769339	24.697958
2015-03-17 1:00	0	3.6762373	15.798951	8.975018	26.93913
2015-03-17 2:00	0	3.6577852	19.990913	8.877999	28.03265
2015-03-17 3:00	0	3.6374586	20.059465	8.926457	26.46733
2015-03-17 4:00	0	3.8499286	20.621748	9.275603	24.970407
2015-03-17 5:00	0	5.6390843	23.545702	9.110281	24.979939
2015-03-17 6:00	0	6.4108863	23.268688	8.428495	23.95688
2015-03-17 7:00	0	6.7612195	23.935112	8.2587595	23.872908
2015-03-17 8:00	0	6.7793455	23.98475	7.966925	23.273338
2015-03-17 9:00	0	6.5934787	23.551552	7.558202	22.554827
2015-03-17 10:00	0	6.172623	23.104437	6.976296	21.411507
2015-03-17 11:00	0	5.757544	21.459417	6.4344463	20.17806
2015-03-17 12:00	0	5.5846515	23.544191	6.294845	21.680035
2015-03-17 13:00	0	5.6443887	25.63187	6.39468	23.136086
2015-03-17 14:00	0	5.422103	26.37035	6.2115674	23.019
2015-03-17 15:00	0	4.9768972	28.710646	5.75138	24.462736
2015-03-17 16:00	0	4.6508327	38.398754	5.4471636	34.18573
2015-03-17 17:00	0	4.5784917	51.388145	5.235504	50.147106
2015-03-17 18:00	0	4.1017056	59.633915	5.1631546	60.615147
2015-03-17 19:00	0	3.4462957	58.739384	5.5181174	58.66977
2015-03-17 20:00	0	1.9929131	53.71918	4.483548	52.103752
2015-03-17 21:00	0	1.9083793	42.176674	3.9577918	40.06742
2015-03-17 22:00	0	1.8857355	14.817375	3.715733	19.498573
2015-03-17 23:00	0	2.0574949	349.8081	4.062325	357.9469
2015-03-18 0:00	0	2.70251	325.66003	6.2365503	341.2236
2015-03-18 1:00	0	2.8072739	321.81268	6.5501947	338.72003
2015-03-18 2:00	0	2.8753603	318.70667	6.7360597	337.6497
2015-03-18 3:00	0	2.929043	313.70654	6.911005	334.78717
2015-03-18 4:00	0	3.3434575	309.05798	7.251678	330.1153
2015-03-18 5:00	0	4.0062966	304.9335	7.7819347	324.70538
2015-03-18 6:00	0	4.810725	306.96994	7.422506	317.93103
2015-03-18 7:00	0	5.660138	309.41568	7.6257257	314.62207
2015-03-18 8:00	0	5.964892	310.71136	7.906014	314.68982
2015-03-18 9:00	0	6.0962653	308.0588	7.8303623	312.29996
2015-03-18 10:00	0	6.133001	304.16296	7.615788	308.4483
2015-03-18 11:00	0	6.0808983	300.13748	7.4728503	304.483
2015-03-18 12:00	0	6.154126	297.74902	7.3950496	301.9306
2015-03-18 13:00	0	6.3218374	296.87018	7.400658	300.95175
2015-03-18 14:00	0	6.230118	296.89108	7.293161	300.8772
2015-03-18 15:00	0	6.0697355	296.66617	7.165063	300.8304
2015-03-18 16:00	0	5.544649	296.1314	6.9890304	300.88187
2015-03-18 17:00	0	4.8362827	291.90915	6.866825	298.28455
2015-03-18 18:00	0	4.540866	286.13876	6.831818	294.0365
2015-03-18 19:00	0	4.479388	281.06085	7.138215	289.6866
2015-03-18 20:00	0	4.5417233	276.99268	7.236614	284.26514
2015-03-18 21:00	0	4.4662585	270.48914	6.989842	275.9404
2015-03-18 22:00	0	4.3466225	263.36063	6.8189054	268.11667
2015-03-18 23:00	0	4.2341166	258.8431	6.6760345	263.3322
2015-03-19 0:00	0	3.5552812	265.7466	5.4614873	275.69824
2015-03-19 1:00	0	3.2508945	260.47137	5.004362	270.11444
2015-03-19 2:00	0	2.9547012	256.3923	4.6130443	265.46173
2015-03-19 3:00	0	2.7385783	255.63235	4.231577	263.52307
2015-03-19 4:00	0	2.3654191	255.405	3.6549354	263.50012
2015-03-19 5:00	0	2.1331806	253.84879	3.0202107	264.10666
2015-03-19 6:00	0	1.9355114	256.13766	1.8842225	259.31406
2015-03-19 7:00	0	1.3624142	257.77707	1.2030984	258.03198
2015-03-19 8:00	0	0.8715121	251.65445	0.7707966	251.07716
2015-03-19 9:00	0	0.3488463	242.78004	0.30512777	235.3155
2015-03-19 10:00	0	0.5279637	123.75406	0.50884396	124.31905
2015-03-19 11:00	0	1.1046091	113.25803	1.002802	114.51397
2015-03-19 12:00	0	1.4367235	99.007385	1.2819858	98.69906
2015-03-19 13:00	0	1.8160192	93.132385	1.6470585	91.67758
2015-03-19 14:00	0	2.2750227	90.347	2.134423	89.33687
2015-03-19 15:00	0	2.641063	91.637985	2.5513177	91.44747
2015-03-19 16:00	0	2.731354	90.29834	2.733202	90.5179
2015-03-19 17:00	0	2.634229	87.4225	2.87495	88.48531
2015-03-19 18:00	0	2.224812	85.35095	2.8606014	88.13428
2015-03-19 19:00	0	2.151165	78.335655	2.370248	80.49079
2015-03-19 20:00	0	1.6993965	63.17487	1.8398759	59.333767
2015-03-19 21:00	0	1.3158449	29.653152	1.8365426	21.74498
2015-03-19 22:00	0	1.5049235	347.86646	2.5358748	351.81165
2015-03-19 23:00	0	2.1744936	324.6624	3.5497053	337.41873
2015-03-20 0:00	0	2.648829	311.4873	5.5674396	327.18402
2015-03-20 1:00	0	2.8172758	313.68222	6.967586	331.42853
2015-03-20 2:00	0	2.8393283	315.5235	7.7078404	336.85312
2015-03-20 3:00	0	2.823396	315.36423	7.8373904	338.98672
2015-03-20 4:00	0	3.0376005	313.23126	7.689152	336.79083
2015-03-20 5:00	0	3.5666897	306.88367	7.6458364	330.1083
2015-03-20 6:00	0	4.086993	302.65866	7.732894	322.37448
2015-03-20 7:00	0	4.5426803	304.84955	7.4841356	317.99377
2015-03-20 8:00	0	5.166229	310.56198	6.9271	316.8506
2015-03-20 9:00	0	5.0949836	312.89536	6.692925	320.01593
2015-03-20 10:00	0	4.9841423	312.292	6.7467184	320.4352
2015-03-20 11:00	0	5.225049	310.55005	7.080447	317.9022
2015-03-20 12:00	0	5.560322	309.8844	7.692354	316.4709
2015-03-20 13:00	0	5.8856244	310.70306	8.345275	316.83673
2015-03-20 14:00	0	6.168771	312.04843	9.02667	318.0398
2015-03-20 15:00	0	6.4294233	315.0949	9.691001	320.88568
2015-03-20 16:00	0	6.4066796	317.91226	9.988442	323.38553
2015-03-20 17:00	0	6.1306844	317.2483	9.86634	322.81995
2015-03-20 18:00	0	5.8284454	313.21954	9.67218	319.85672
2015-03-20 19:00	0	5.8880286	311.1771	9.821725	318.77563
2015-03-20 20:00	0	6.0173407	312.29532	10.060517	320.2067
2015-03-20 21:00	0	6.1228027	314.6807	10.257516	322.57336
2015-03-20 22:00	0	6.2316275	316.09323	10.387046	323.47266
2015-03-20 23:00	0	6.214203	315.11703	10.304682	322.26404
2015-03-21 0:00	0	6.766189	322.5482	11.281036	329.11365
2015-03-21 1:00	0	6.237043	319.5494	10.511877	326.50055
2015-03-21 2:00	0	5.683039	312.76117	9.951424	321.45148
2015-03-21 3:00	0	5.3031	307.1633	10.142634	319.23013
2015-03-21 4:00	0	5.0505934	304.86945	10.116538	319.7537
2015-03-21 5:00	0	4.8969326	301.09973	9.693154	319.34763
2015-03-21 6:00	0	4.6712055	301.6793	8.408808	317.21762
2015-03-21 7:00	0	5.029342	311.37997	6.4524837	316.58417
2015-03-21 8:00	0	5.655798	322.21866	6.734676	325.31985
2015-03-21 9:00	0	5.9667945	324.51764	6.873788	325.48035
2015-03-21 10:00	0	5.5223713	318.16714	6.250687	318.79785
2015-03-21 11:00	0	5.2606363	310.99728	5.9276156	311.46262
2015-03-21 12:00	0	5.0565124	303.61435	5.582955	303.97922
2015-03-21 13:00	0	4.7428317	295.73148	5.2419477	295.98526
2015-03-21 14:00	0	4.4794116	287.926	4.968872	288.18454
2015-03-21 15:00	0	4.1925044	278.27176	4.8200064	278.69595
2015-03-21 16:00	0	2.6379101	267.6978	4.5825562	268.56662
2015-03-21 17:00	0	2.9464757	250.52359	4.1963964	252.41771
2015-03-21 18:00	0	2.9275715	223.18544	4.5843344	228.29146
2015-03-21 19:00	0	3.420245	208.34912	5.838234	217.30284
2015-03-21 20:00	0	3.7971537	205.49026	6.989714	217.19423
2015-03-21 21:00	0	3.7872996	206.3171	7.8338413	219.27979
2015-03-21 22:00	0	3.77744	209.09776	8.453581	222.50642
2015-03-21 23:00	0	3.7499292	212.55179	8.784475	225.77081
2015-03-22 0:00	0	3.6743417	204.34161	8.466256	215.52827
2015-03-22 1:00	0	3.6320527	203.85852	8.376557	215.5365
2015-03-22 2:00	0	3.6111014	201.02051	7.9926114	214.51277
2015-03-22 3:00	0	3.5911124	197.90646	7.601436	213.60606
2015-03-22 4:00	0	3.5124438	195.66588	7.3682637	213.1399
2015-03-22 5:00	0	2.6484346	197.72458	7.290268	215.15987
2015-03-22 6:00	0	2.5555062	204.1586	6.7648396	221.48347
2015-03-22 7:00	0	2.662895	222.83298	5.6736045	230.79198
2015-03-22 8:00	0	2.7998588	231.82628	4.394688	234.9101
2015-03-22 9:00	0	3.0667903	238.45064	3.421947	238.98213
2015-03-22 10:00	0	3.2485247	239.69446	3.5841067	240.75562
2015-03-22 11:00	0	3.7857475	242.79948	4.152262	243.83858
2015-03-22 12:00	0	4.1039124	248.2225	4.4762635	249.12329
2015-03-22 13:00	0	4.1210494	250.81227	4.4962	251.75966
2015-03-22 14:00	0	4.1405067	254.91522	4.609814	256.17197
2015-03-22 15:00	0	3.9292405	261.99097	4.6004977	263.67755
2015-03-22 16:00	0	2.7552183	274.79037	4.1621447	276.85928
2015-03-22 17:00	0	2.1620767	292.22287	3.2005534	297.57864
2015-03-22 18:00	0	1.1228762	315.56653	2.4804835	324.1552
2015-03-22 19:00	0	0.7277238	353.7903	2.3424914	350.27734
2015-03-22 20:00	0	0.64350426	12.515066	2.4000432	6.173033
2015-03-22 21:00	0	0.8780783	14.290406	2.8134744	15.157929
2015-03-22 22:00	0	1.443814	0.07143055	3.802099	11.515078
2015-03-22 23:00	0	2.7418928	350.16202	5.966085	6.483782
2015-03-23 0:00	0	7.0133924	7.475483	11.451058	8.569895
2015-03-23 1:00	0	6.641959	11.413121	10.625965	11.515624
2015-03-23 2:00	0	6.3430853	16.436453	10.132492	16.577309
2015-03-23 3:00	0	6.367746	20.573288	9.711421	20.28167
2015-03-23 4:00	0	6.372938	20.600267	9.435893	20.182138
2015-03-23 5:00	0	6.4405985	21.717836	9.007444	21.464445
2015-03-23 6:00	0	6.404812	20.901018	8.448989	20.39121
2015-03-23 7:00	0	6.174838	18.102922	7.715073	17.500893
2015-03-23 8:00	0	5.8770247	16.71698	6.963142	15.785467
2015-03-23 9:00	0	5.5155563	16.516127	6.410192	15.931218
2015-03-23 10:00	0	5.3387723	19.652668	6.1410227	18.83002
2015-03-23 11:00	0	4.808967	22.77386	5.4034414	21.149778
2015-03-23 12:00	0	4.3764935	28.022373	4.7876344	25.736935
2015-03-23 13:00	0	3.9005487	35.019802	4.1357274	31.809732
2015-03-23 14:00	0	3.5421371	44.041252	3.6784096	40.62796
2015-03-23 15:00	0	3.3349373	54.46891	3.419403	51.213474
2015-03-23 16:00	0	2.9691575	67.722984	3.616819	64.59577
2015-03-23 17:00	0	2.7639122	85.67841	4.571049	82.46131
2015-03-23 18:00	0	2.979209	93.99163	5.3699627	91.78791
2015-03-23 19:00	0	3.024847	95.179886	5.695627	92.63013
2015-03-23 20:00	0	3.0802689	92.70764	5.7318788	89.63736
2015-03-23 21:00	0	2.9742246	90.64698	5.5351725	87.994865
2015-03-23 22:00	0	2.8500032	91.24911	5.1012197	89.58542
2015-03-23 23:00	0	2.797445	92.37161	4.60637	92.338524
2015-03-24 0:00	0	2.7766995	103.843185	4.1237435	115.19677
2015-03-24 1:00	0	2.7814124	103.641136	3.957845	116.5471
2015-03-24 2:00	0	2.8131666	102.6813	4.0363173	115.711525
2015-03-24 3:00	0	2.8492107	103.62877	4.2087727	116.25732
2015-03-24 4:00	0	2.9008617	108.74025	4.6397552	121.05635
2015-03-24 5:00	0	2.5025878	113.14297	4.992247	125.7094
2015-03-24 6:00	0	2.7438002	110.23513	5.208167	126.755714
2015-03-24 7:00	0	3.2374759	121.54765	4.4924183	128.09459
2015-03-24 8:00	0	3.8882997	133.8174	4.4156246	136.86598
2015-03-24 9:00	0	4.0189176	137.75891	4.4260974	140.58531
2015-03-24 10:00	0	4.2627835	138.01685	4.627156	140.56866
2015-03-24 11:00	0	4.5746255	136.63765	4.8690643	140.135
2015-03-24 12:00	0	4.812085	136.37914	5.1707025	139.57166
2015-03-24 13:00	0	5.4012628	133.27766	5.882582	136.2968
2015-03-24 14:00	0	6.017887	130.43811	6.68585	133.15872
2015-03-24 15:00	0	6.3551474	129.19257	7.4163375	131.55322
2015-03-24 16:00	0	6.1815176	127.38217	8.168799	130.00327
2015-03-24 17:00	0	5.8631473	124.03803	9.261672	128.61853
2015-03-24 18:00	0	5.8389616	125.27778	10.022982	130.79552
2015-03-24 19:00	0	5.638669	126.39984	10.145318	132.80884
2015-03-24 20:00	0	5.3600826	127.85607	9.995972	135.04828
2015-03-24 21:00	0	5.1067753	129.32869	9.921731	137.61128
2015-03-24 22:00	0	4.965657	130.28511	9.939883	139.79683
2015-03-24 23:00	0	4.9651074	126.67385	9.956695	137.79346
2015-03-25 0:00	0	4.3381653	130.58417	9.903648	143.97618
2015-03-25 1:00	0	4.3929377	124.51324	9.72129	140.60359
2015-03-25 2:00	0	4.87586	119.66198	10.120779	135.7584
2015-03-25 3:00	0	5.1538267	121.17903	10.65861	134.97842
2015-03-25 4:00	0	5.3704367	121.03471	10.943702	133.96068
2015-03-25 5:00	0	5.9014916	119.07645	11.196092	130.73409
2015-03-25 6:00	0	6.358027	121.14256	10.493469	127.68103
